Name,x,y,Admin1,Admin2,Admin3
Yauyau Health Clinic,7.319181,12.995227,Katsina,Batsari,Yau Yau/Mallamawa
Yardabaro Health Clinic,7.320608,11.68067,Katsina,Faskari,Tafoki
Habul Health Clinic,7.322757,12.515367,Katsina,Safana,Runka A
Batsirake Health Clinic,7.330099,12.092335,Katsina,Kankara,Yar Tsamiya
Garin Goje Health Clinic,7.33385,12.852323,Katsina,Batsari,Dan Alhaji/Yan Gayya
Kunkunna Health Clinic,7.334290999,12.408685,Katsina,Safana,Runka A
Dutsen Reme Lafiya Clinic,7.337171,11.531252,Katsina,Bakori,Kurami / Yankwani
Anguwar Yawa Health Clinic,7.337365,11.481822,Katsina,Funtua,Mai Gamji
Lezumawa Health Clinic,7.353043,12.333494,Katsina,Safana,Safana
Zabuwa Health Clinic,7.357636,12.471687,Katsina,Safana,Tsaskiya
Kwatarni Health Clinic,7.360327,12.697929,Katsina,Batsari,Karare
Jarkuka Health Clinic,7.382076,13.034252,Katsina,Jibia,Yangayya
Sawanawa Health Post,7.384023,12.82361,Katsina,Batsari,Ababau/Kagara
Kunamawa Health Clinic,7.384625,12.363677,Katsina,Safana,Safana
Our Mother Of Peace Mat.Adazi Nnukwu,7.026096667,6.111798333,Anambra,Anaocha,Adazi Nnukwu 1
Mammando Health Clinic,7.396894,12.436007,Katsina,Safana,Tsaskiya
Unguwar Ardo Clinic,7.402276,11.611721,Katsina,Bakori,Kandarawa
Unguwar Bawa Health Post,7.4058,11.707134,Katsina,Bakori,Kandarawa
Kankara General Hospital,7.41136,11.93181,Katsina,Kankara,Kankara
Nasarawa Health Clinic,7.41421,11.935078,Katsina,Kankara,Kankara
Yarsanta Health Clinic,7.41458,11.92018,Katsina,Kankara,Yar Goje
Majema Health Clinic,7.419362,11.431502,Katsina,Danja,Tandama
Afuwa Clinic,7.419395,11.556738,Katsina,Bakori,Bakori A
Sabon Garin Yakanoma,7.422277,12.810586,Katsina,Kurfi,Tsauri A
Yammachi Health Clinic,7.424484,11.381304,Katsina,Danja,Tsangamawa
Al Qalam University Katsina Clinic,7.59894128,12.94014396,Katsina,Batagarawa,Batagarawa
Fehinti Primary Health Center,6.07104,7.81739,Kogi,Kabba/Bunu,Odolu Fehinti
Unguwar Ardo Health Clinic,7.43538,11.696545,Katsina,Bakori,Kandarawa
"Daughter Of Mercy, Mother Of Mary Health Centre",7.203008333,5.73109,Imo,Isiala Mbano,Nneato
Danmarke Model Primary Health Center,7.450156,11.889145,Katsina,Kankara,Yar Goje
Dan Zangi Health Post,7.456201,12.516558,Katsina,Dutsin-Ma,Dabawa
Katsinawa Health Clinic,7.45787,11.910379,Katsina,Kankara,Yar Goje
Gurbi Health Clinic,7.402725878,12.04547578,Katsina,Kankara,Gurbi (Jibia)Ward
Tashar Kadanya Primary Health Center,7.485718,12.103266,Katsina,Dan Musa,Dan Ali
Tashar Biri Health Clinic,7.486314,12.115927,Katsina,Dan Musa,Dan Ali
Unguwar A Soda Health Clinic,7.490831,11.947742,Katsina,Kankara,Dan-Murabu
Makurdi Health Center,7.494528,11.657725,Katsina,Bakori,Tsiga
Layin Dorayi Health Clinic,7.497637,11.38841,Katsina,Danja,Tsangamawa
Yarkasuwa Health Clinic,7.50439,11.407225,Katsina,Danja,Danja A
Gidan Baushe Health Post,7.507736,11.659731,Katsina,Bakori,Jar Gaba
Fanteka Health Clinic,7.520244,11.977547,Katsina,Musawa,Tuge
Chediya Health Clinic,7.527814,12.6182,Katsina,Kurfi,Barkiya
Agangaro Health Clinic,7.532512,13.157461,Katsina,Jibia,Riko
Tafkin Almu Health Clinic,7.54251,12.766308,Katsina,Batagarawa,Yargamji
Dugul Health Clinic,7.543339999,12.226191,Katsina,Matazu,Mazoji A -  Matazu
Maruji Health Clinic,7.5468,12.206239,Katsina,Matazu,Mazoji A -  Matazu
Gidan Zaki Health Clinic,7.547191,11.905381,Katsina,Kankara,Katare
Ecwa Clinic and Maternity,7.552642,11.549686,Katsina,Bakori,Dawan Musa
Danja Comprehensive Health Center,7.55565,11.38032,Katsina,Danja,Danja B (Danja)
Dangani Primary Health Center,7.56489,12.11094,Katsina,Musawa,Dangani
Daka Health Clinic,7.568026,12.460557,Katsina,Dutsin-Ma,Karofi B
Bajinawa Health Clinic,7.575229,12.411377,Katsina,Dutsin-Ma,Bagagadi
Unguwar Maina Health Post,7.576556,11.451098,Katsina,Kafur,Gozaki
Ginzo Health Clinic,7.582792,13.08123,Katsina,Jibia,Riko
Hurya Health Clinic,7.584291,11.882038,Katsina,Kankara,Katare
Gssss Bama Idps Camp Clinic,13.687255,11.507935,Borno,Bama,Shehuri
Raddawa Health Clinic,7.585229,12.339541,Katsina,Matazu,Sayaya
Jaka Health Clinic,7.585348,12.547314,Katsina,Dutsin-Ma,Karofi A
Dutsen Bori Health Clinic,7.587863,11.518557,Katsina,Kafur,Dutsen Kura
Farar Kasa Health Clinic,7.589692,12.632387,Katsina,Kurfi,Rawayau A
Unguwar Maikomo Private Clinic,7.592705,11.448806,Katsina,Kafur,Gozaki
Alkarya Health Clinic,7.599645,12.578279,Katsina,Kurfi,Rawayau A
Dan Cafa Health Clinic,7.599715,13.123954,Katsina,Jibia,Riko
Katsina Eye Centre,7.599922,12.998565,Katsina,Katsina,Arewa 1
New Millennium Clinic,7.600192,12.982954,Katsina,Katsina,Kudu 3
Asfa'U Clinic,7.601324,12.967414,Katsina,Katsina,Kudu 3
Marina Health Center,7.216509,12.587055,Katsina,Safana,Baure B
Alhazawa Health Clinic,7.602398,12.054706,Katsina,Musawa,Tuge
Umulkhairi Clinic,7.602927,12.991526,Katsina,Katsina,Gabas 2
Amana Clinic,7.605972,12.98603,Katsina,Katsina,Gabas 2
Wakaza Health Clinic,7.607069,12.520782,Katsina,Dutsin-Ma,Karofi B
Federal College Of Education Katsina Health Clinic,7.607867,12.931486,Katsina,Batagarawa,Batagarawa
Okomos Clinic,7.608364,12.978473,Katsina,Katsina,Kudu 2
Allah Bamu Lafia Clinic,7.608506,12.993159,Katsina,Katsina,Gabas 1
Mashigi Health Clinic,7.610244,11.854548,Katsina,Kankara,Kuka Sheka
Dogon Dawa Health Post,7.610542,13.181305,Katsina,Jibia,Riko
Tibis Health Post,7.612686,11.481228,Katsina,Kafur,Gozaki
Malumfashi General Hospital,7.619773,11.803968,Katsina,Malumfashi,Malumfashi B
Kiliya Health Clinic,7.624996,12.427759,Katsina,Dutsin-Ma,Kuki
Bagagadi Primary Health Center,7.625731999,12.469057,Katsina,Dutsin-Ma,Bagagadi
Malumfashi Clinic and Maternity,7.626174,11.794221,Katsina,Malumfashi,Malumfashi B
Baganzamawa Health Clinic,7.63177,12.806752,Katsina,Batagarawa,Batagarawa
Modoji Health Clinic,7.640754,13.012343,Katsina,Katsina,Shinkafi 1
Kauyen Dan Dago Health Clinic,7.643803,12.136051,Katsina,Musawa,Musawa
Ginchawa Health Clinic,7.64909,12.226142,Katsina,Matazu,Matazu A
Airport Clinic,7.658739,13.002161,Katsina,Katsina,Shinkafi 2
Tunkuda Health Clinic,7.66844,11.82716,Katsina,Malumfashi,Dansarai
Musawa General Hospital,7.669068,12.136738,Katsina,Musawa,Musawa
El Idris Health Clinic,7.689601,11.645066,Katsina,Kafur,Kafur
Dafara Health Clinic,7.69327,12.564712,Katsina,Charanchi,Tsakatsa
Malole Health Clinic,7.694287,12.415988,Katsina,Charanchi,Majen Wayya
Kuraku Health Clinic,7.698196,11.613709,Katsina,Kafur,Masari
Kereriya Health Clinic,7.704062,12.679491,Katsina,Charanchi,Charanchi
Gidan Lumo Health Clinic,7.708251,12.134147,Katsina,Musawa,Danjanku
Nasarawa Gabas Health Clinic,7.728389,12.290273,Katsina,Matazu,Karadua
Kirkini Health Clinic,7.709212,12.608079,Katsina,Charanchi,Koda
Barmo Health Clinic,7.71029,11.34487,Katsina,Danja,Kahutu B
Yar Kandaya Health Center,7.713848,11.667255,Katsina,Kafur,Kafur
Kodar Jalli Health Clinic,7.7157,12.640433,Katsina,Charanchi,Koda
Ruga Health Clinic,7.717629,12.575306,Katsina,Charanchi,Tsakatsa
Yar'Kanya Health Clinic,7.720463,12.269508,Katsina,Matazu,Karadua
Daurawa Health Clinic,7.726715,12.197929,Katsina,Matazu,Kogari
Kuki Health Clinic,7.728098,12.69405,Katsina,Charanchi,Safana
Munta Health Clinic,7.72921,12.128386,Katsina,Musawa,Danjanku
Lamba Health Clinic,7.731821,12.459871,Katsina,Charanchi,Majen Wayya
Sabin Magama Health Center,7.734291,13.03975,Katsina,Rimi,Makurda
Koda Primary Health Center,7.73504,12.64143,Katsina,Charanchi,Koda
Fampo Health Clinic,7.739579,12.048533,Katsina,Musawa,Gingin
Unguwar Zomo Health Clinic,7.741205,12.026116,Katsina,Musawa,Gingin
Safana Health Clinic,7.745162,12.698002,Katsina,Charanchi,Safana
Aduwa Health Clinic,7.749573,12.184708,Katsina,Musawa,Jikamshi
Walawa Health Clinic,7.751438,12.319793,Katsina,Kankia,Sukuntuni
Danbuna Health Clinic,7.754111,12.627687,Katsina,Charanchi,Doka
Yar Santa Health Clinic,7.760098,12.012578,Katsina,Musawa,Gingin
Kunatau Health Clinic,7.767388,12.697774,Katsina,Charanchi,Doka
Tsakuwa Health Clinic,7.772732,12.255228,Katsina,Matazu,Kogari
Jewa Health Clinic,7.786685,12.636587,Katsina,Charanchi,Doka
Kurna Health Clinic,7.791639,12.852703,Katsina,Mani,Jani
Charanbi Health Clinic,7.792016999,12.902513,Katsina,Mani,Kwatta
Unguwan Gari Health Clinic,7.797079,11.82827,Katsina,Kafur,Gamzago
Jibda Health Post,7.803453,12.866085,Katsina,Mani,Machika - M
Hadaba Health Clinic,7.807911,12.242428,Katsina,Musawa,Garu (Illela)
Damakwaro Health Clinic,7.813194,12.696501,Katsina,Charanchi,Safana
Kankia Maternity Clinic,7.817889,12.546564,Katsina,Kankia,Gal B
Yarchakaram Health Clinic,7.82287,12.796934,Katsina,Mani,Jani
Tsagem Maternity and  Child Health Clinic,7.826318,12.951484,Katsina,Mani,Tsagem/Takusheye
Jeri Health Clinic,7.81918,12.35624,Katsina,Kusada,Yashe B
Daminawa Health Clinic,7.830174,12.082781,Katsina,Musawa,Tabanni
Barakai Health Post,7.830478,11.803698,Katsina,Kafur,Gamzago
Kwallikodan Health Clinic,7.835785,12.895522,Katsina,Mani,Kwatta
Burkumi Health Clinic,7.837125,12.172029,Katsina,Musawa,Kira
Jangaci Health Clinic,7.838796,12.101819,Katsina,Musawa,Gingin
Gidan Dukku Health Clinic,7.841822,12.089322,Katsina,Musawa,Tabanni
Kankia General Hospital,7.842766,12.549317,Katsina,Kankia,Gachi
Sabuwa Rijiya Health Clinic,7.843194,13.307548,Katsina,Mashi,Majigiri
Nasarawa K Health Post,7.843219,11.808167,Katsina,Kafur,Gamzago
Kukoki Health Clinic,7.85123,13.089837,Katsina,Mani,Muduru
Shaiskawa Health Clinic,7.864795,12.955234,Katsina,Mani,Tsagem/Takusheye
Damawa Health Clinic,7.871345,13.017955,Katsina,Mani,Muduru
Gallawa Health Clinic,7.882033,12.804943,Katsina,Mani,Machika - M
Guma Health Clinic,7.888858,13.062106,Katsina,Mashi,Tamilo
Faru Sabaru Health Clinic,7.890067,12.80947,Katsina,Bindawa,Doro
Moraye Health Clinic,7.896833,13.104906,Katsina,Mashi,Tamilo
Tagura Health Post,7.905238,13.03723,Katsina,Mashi,Jigawa
Bakan Kara Health Clinic,7.90639,12.875419,Katsina,Mani,Magami
Samfa Health Clinic,7.910308,12.902947,Katsina,Mani,Hamcheta
Makera Health Post,7.910948,13.32386,Katsina,Mashi,Majigiri
Dankada Maternity and  Child Health Clinic,7.933282,13.309861,Katsina,Mashi,Majigiri
Gamda Health Clinic,7.941593,12.730583,Katsina,Mani,Duwan/Makau
Buku Health Clinic,7.953056,13.293189,Katsina,Mashi,Bamle
Kurunkus Health Clinic,7.95722,12.858305,Katsina,Mani,Magami
Manawa Health Post,7.957527,13.173705,Katsina,Mashi,Tamilo
Bunu Disponsery,7.959039,13.225141,Katsina,Mashi,Tamilo
Binoni Health Clinic,7.970103999,12.885816,Katsina,Mani,Hamcheta
Toranke Health Clinic,7.971127,12.942416,Katsina,Mashi,Mashi
Boko Sere Health Post,7.972701,12.50658,Katsina,Kusada,Boko
Darkima Health Center,7.982243,13.205792,Katsina,Mashi,Doguru B
Kaura Jago Health Clinic,7.986843,12.836478,Katsina,Bindawa,Yangora
Danlako Health Clinic,7.996915,13.193952,Katsina,Mashi,Doguru B
Digga Health Clinic,8.013267,12.830331,Katsina,Bindawa,Yangora
Dandana Health Post,8.019075,13.241105,Katsina,Mashi,Bamle
Kindigi Health Clinic,8.020206,13.213623,Katsina,Mashi,Doguru B
Santar Yallawal Health Clinic,8.0244,12.662092,Katsina,Ingawa,Kurfeji/Iyan Kaura
Kudan Damawa Health Post,8.02637706,13.19528439,Katsina,Mashi,Doguru A
Takai Health Clinic,8.030678,12.820597,Katsina,Mani,Bujawa
Hamis Health Clinic,8.048585,13.267138,Katsina,Mashi,Bamle
Dokawa Health Post,8.048995,12.969385,Katsina,Mashi,Mashi
Ingawa General Hospital,8.056976,12.639881,Katsina,Ingawa,Ingawa
Danfardu Health Clinic,8.067365,13.209254,Katsina,Mashi,Gallu
Isufana Health Clinic,8.07442,12.83317,Katsina,Mani,Bujawa
Birkin Sadai Health Clinic,8.076737,12.872679,Katsina,Dutsi,Yamel A
Agala Health Clinic,8.086889,13.166952,Katsina,Mashi,Gallu
Wakadama Health Clinic,8.088262,12.997019,Katsina,Dutsi,Sirika A
Karemi Health Clinic,8.091019,12.924676,Katsina,Dutsi,Sirika B
Talu Health Clinic,8.110895,12.841177,Katsina,Dutsi,Dutsi B
Karawa Maternity and  Child Health Clinic,8.112423,13.003995,Katsina,Dutsi,Sirika A
Yardaddo Health Post,8.112846,13.021256,Katsina,Mashi,Sonkaya
Todai Health Post,8.126905,12.719868,Katsina,Ingawa,Dara
Sirika Health Post,8.133573,12.981702,Katsina,Dutsi,Sirika B
Beguwa Health Clinic,8.13407,12.89804,Katsina,Dutsi,Yamel B
Yalde Health Clinic,8.137775,12.87997,Katsina,Dutsi,Yamel A
Bareruwa Health Clinic,8.143804999,12.59816,Katsina,Ingawa,Bareruwa
Yallami G Health Clinic,8.144837,12.753059,Katsina,Ingawa,Agayawa
Balare Health Center,8.146892,12.911821,Katsina,Dutsi,Kayawa
Jarkasa Health Clinic,8.150399,13.022306,Katsina,Dutsi,Sirika A
Kantutdu Health Clinic,8.154572,12.93783,Katsina,Dutsi,Kayawa
Tuduyal Health Clinic,8.163338,13.014607,Katsina,Dutsi,Sirika A
Kage (Dutsi) Health Post,8.164031,12.870144,Katsina,Dutsi,Dan Aunai
Yaryandi Health Clinic,8.167098,13.127162,Katsina,Mai'Adua,Natsalle
Dutsawa Health Post,8.176356,12.843034,Katsina,Dutsi,Dutsi A
Raba Health Post,8.193999,12.937241,Katsina,Dutsi,Ruwan Kaya B
Dogon Hawa Health Clinic,8.203359,13.087117,Katsina,Mai'Adua,Danyashe
Nareje Health Clinic,8.205018,12.935959,Katsina,Dutsi,Kayawa
Maiturmi Health Clinic,8.20863,13.18297,Katsina,Mai'Adua,Mai'Aduwa B
Ruwan Kaya Health Clinic,8.217796,12.911009,Katsina,Dutsi,Ruwan Kaya B
Duguneji Health Clinic,8.222963,12.877613,Katsina,Dutsi,Ruwan Kaya A
Urobo Mdg Health Center,7.74132,6.05197,Ebonyi,Ohaozara,Umunaga
Yandi Maternity and  Child Health Clinic,8.23349,13.18003,Katsina,Mai'Adua,Mai Adua A
Kacika Health Clinic,8.254435,12.843784,Katsina,Sandamu,Daneji B
Majiyawa Health Clinic,8.284886,12.85074,Katsina,Sandamu,Daneji B
Walawa Health Clinic,8.298024,12.84113,Katsina,Sandamu,Daneji B
Babatawa Health Clinic,8.303376,12.878205,Katsina,Sandamu,Daneji A
Daura General Hospital,8.310308,13.035976,Katsina,Daura,Uban Dawaki B
Bawo Clinic,8.325695,13.025034,Katsina,Daura,Sabongari
Daura Clinic and Maternity Centre,8.327097,13.03332,Katsina,Daura,Sabongari
Kyaru Health Clinic,8.330948,12.877566,Katsina,Sandamu,Rade A
Gangarawa Health Clinic,8.33666,12.848591,Katsina,Sandamu,Rade B
Lemo Health Center,8.354892,12.881897,Katsina,Sandamu,Rade A
Makauraci Health Clinic,8.35702,12.869463,Katsina,Sandamu,Rade B
Yan Manuwa Health Clinic,8.365086,12.925921,Katsina,Sandamu,Rade A
Dangau Health Clinic,8.376151,13.004753,Katsina,Sandamu,Kwasarawa
Sabon Garin Burta Health Clinic,8.380981,12.839741,Katsina,Sandamu,Rade B
Fagon Fulani Health Clinic,8.389415,12.89402,Katsina,Sandamu,Fago A
Lugga Health Center,8.394085,12.946257,Katsina,Sandamu,Sandamu
Kaibaki Health Clinic,8.423355,12.872073,Katsina,Sandamu,Fago B
Peace Of God Medical Center,3.339765,7.136093333,Ogun,Abeokuta South,Ake 1
Kagaren Fulani Health Center,8.425192,12.947543,Katsina,Sandamu,Kagare
Aduwawa Health Post,8.433767,13.03098,Katsina,Zango,Dargage
Ishiyawa Health Post,8.442662,13.052964,Katsina,Zango,Dargage
Katsayal North Health Clinic,8.444203,12.92975,Katsina,Sandamu,Katsayal
Barage Health Post,8.455805999,12.964962,Katsina,Zango,Dargage
Dawan Malam Health Clinic,8.464899,12.878823,Katsina,Zango,Garni
Kofar Kudu Zango Health Clinic,8.486916,13.047138,Katsina,Zango,Zango
Gumzu Health Clinic,8.491616,12.839397,Katsina,Sandamu,Fago B
Yanduna Primary Health Center,8.598997,12.821821,Katsina,Baure,Yanduna
Gamaji Health Clinic,8.606131,12.778957,Katsina,Baure,Yanduna
Aya Health Clinic,8.63308,12.745235,Katsina,Baure,Dankum
Maimakwami Health Clinic,8.63601,12.777993,Katsina,Baure,Dankum
Kawari (Baure) Health Clinic,8.656027,12.805625,Katsina,Baure,Maibara
Seventh Day Adventist Hospital,7.385846667,5.123411667,Abia,Aba North,Umuola
Achakwale Health Clinic,8.67531,12.850757,Katsina,Baure,Maibara
Dankum Primary Health Clinic,8.690953,12.760293,Katsina,Baure,Dankum
Gwarandama Health Clinic,8.701735,12.850745,Katsina,Baure,Maibara
Hurtumi Health Clinic,8.705803,12.702595,Katsina,Baure,Hui
Jumburum Health Clinic,8.716032,12.809553,Katsina,Baure,Dankum
Burdudu Health Clinic,8.717406,12.896641,Katsina,Baure,Faski
Dantagwarma Health Clinic,8.733914001,12.741939,Katsina,Baure,Hui
Baure General Hospital,8.740261,12.840483,Katsina,Baure,Baure City
Agiga Health Post,8.805205,6.663281667,Cross River,Ogoja,Ogoja Urban 1
Unguwar Gamji Clinic,8.740895,12.79591,Katsina,Baure,Dankum
Maikiliya Health Clinic,8.747232999,12.901712,Katsina,Baure,Faski
Dangagi Health Clinic,8.778231,12.742909,Katsina,Baure,Unguwar Rai
Taura Health Clinic,7.61762109,12.53726081,Katsina,Dutsin-Ma,Karofi B
Dungun Muazu Primary Health Center,7.035496,11.406441,Katsina,Sabuwa,Dungun Muazu
Makera Health Clinic,7.37773727,11.6132707,Katsina,Bakori,Kurami / Yankwani
Barkishi Health Clinic,7.093887,11.516198,Katsina,Sabuwa,Machika - M
Unguwar Bako Health Clinic,7.115697,11.268028,Katsina,Sabuwa,Maibakko
Madogara Health Clinic,7.191791,12.739491,Katsina,Batsari,Madogara
Faru Health Post,7.200505,13.078207,Katsina,Jibia,Faru
Farfaru Health Post,7.203026,13.04766,Katsina,Jibia,Farfaru
Mairuwa Primary Health Center,7.222803,11.598298,Katsina,Faskari,Mairuwa
Makera Primary Health Center,7.300421001,11.536304,Katsina,Funtua,Makera - Funtua
Danmusa General Hospital,7.337419,12.256201,Katsina,Dan Musa,Dan Musa A
Zakka Primary Health Center,7.347658,12.6538,Katsina,Safana,Zakka A
Tandama Primary Health Center,7.446871,11.43499,Katsina,Danja,Tandama
Mkpok Motherless Babies Home,7.85469,4.60784,Akwa Ibom,Onna,Nung Ndem 1
Dutsin Ma Comprehensive Health Center,7.497107,12.460245,Katsina,Dutsin-Ma,Dutsinma A
Danja Support Family Clinic,7.561434,11.380855,Katsina,Danja,Danja A
Ketare Comprehensive Health Center,7.561792,11.879077,Katsina,Kankara,Katare
Karofi Primary Health Center,7.584133,12.486706,Katsina,Dutsin-Ma,Karofi A
Dantakiri Health Post,7.586375,12.373916,Katsina,Dutsin-Ma,Kuki B
Kuki Primary Health Center,7.599331,12.409038,Katsina,Dutsin-Ma,Kuki
Sayaya Primary Health Center,7.647533,12.272683,Katsina,Matazu,Sayaya
Dannabasu Millennium Development Goals Health Clinic,7.649121,13.074207,Katsina,Katsina,Shinkafi 1
Rimi General Hospital,7.700496,12.846497,Katsina,Rimi,Rimi
Mallawa Health Clinic,7.752282999,11.774928,Katsina,Kafur,Gamzago
Takusheyi Maternal and Child Health,7.885115,12.963987,Katsina,Mani,Tsagem/Takusheye
Bagiwa Health Clinic,7.885602,12.889586,Katsina,Mani,Mani
Majigiri Maternity and  Child Health Clinic,7.900544,13.263406,Katsina,Mashi,Majigiri
Yangora Model Primary Health Center,7.959199,12.827811,Katsina,Bindawa,Yangora
Bagawa Health Clinic,8.047144,13.170695,Katsina,Mashi,Doguru A
Agayawa Primary Health Center,8.132577,12.787298,Katsina,Ingawa,Agayawa
Dan Aunai Maternity and  Child Health Clinic,8.193258,12.894426,Katsina,Dutsi,Dan Aunai
Kongolan Maternity and Child Health Centre,8.22674,13.18069,Katsina,Mai'Adua,Mai'Aduwa B
Minawa Primary Health Center,8.236709,12.862861,Katsina,Dutsi,Ruwan Kaya A
Jiba Health Clinic,8.395504,12.857203,Katsina,Sandamu,Rade B
Zugai Maternity and Child Health Centre,8.463714,12.82845,Katsina,Sandamu,Fago B
Dargage Maternal and Child Health Care,8.463866,13.039561,Katsina,Zango,Dargage
Makiyawa Model Primary Health Center,8.489995,12.920785,Katsina,Zango,Garni
Mazare Health Clinic,8.707374,12.747406,Katsina,Baure,Hui
Muduri Health Clinic,8.76063,12.792833,Katsina,Baure,Dankum
Shirgi Health Clinic,7.332736667,12.74408954,Katsina,Batsari,Ababau/Kagara
Gidan Dawa Health Center,7.63519099,12.96689889,Katsina,Katsina,Kudu 2
Gora 11 Primary Health Clinic,7.25727828,12.3569468,Katsina,Safana,Runka B
Dabar Health Clinic,7.74651006,13.14783008,Katsina,Kaita,Kaita
Bakin Kwari Health Clinic,8.056498776,12.67106036,Katsina,Ingawa,Daunaka/B.Kwari
Katoge Health Center,7.24419161,12.76109616,Katsina,Batsari,Batsari
Rahamawa Health Post,8.51402431,12.98573017,Katsina,Zango,Sara
Gobirawa (Bindawa) Health Clinic,7.992627,12.772464,Katsina,Bindawa,Giremawa
Daba Health Clinic,8.22566945,13.20682243,Katsina,Mai'Adua,Mai'Aduwa C
Badole Health Clinic,8.051612565,12.73801736,Katsina,Ingawa,Dugul
Makera Health Clinic,7.76990702,12.6693219,Katsina,Bindawa,Bindawa
Bado Health Clinic,7.77067199,13.03241801,Katsina,Kaita,Gafiya
Walawa Maternity and  Child Health Clinic,8.51871788,12.99245948,Katsina,Zango,Sara
Jarkuka Health Center,8.294442886,12.87866841,Katsina,Sandamu,Daneji A
Walana Health Clinic,7.995300417,12.85774518,Katsina,Mani,Magami
Sambawa Health Clinic,7.837637,12.81138,Katsina,Mani,Jani
Fanteka Health Post,8.524911759,13.04936061,Katsina,Zango,Zango
Badake Health Post,8.54367,12.875897,Katsina,Zango,Garni
Bado Health Center,7.49730565,12.83538027,Katsina,Batagarawa,Dabaibayawa
Gallawa Health Clinic,8.152582,12.848559,Katsina,Dutsi,Dutsi A
Kagara Health Clinic,8.80473637,12.87634072,Katsina,Baure,Faski
Gobirawa Health Clinic,7.12264761,11.37868721,Katsina,Sabuwa,Gamji
Unguwar Sarkin Noma Health Clinic,7.620554397,11.40468885,Katsina,Danja,Ciroman Dabai
Dogon Dawa Health Clinic,7.488718543,11.41283012,Katsina,Danja,Danja A
Dagarawa Health Clinic,7.15356312,12.603921,Katsina,Safana,Baure B
Unguwar Rimi Health Clinic,7.164168964,11.54821847,Katsina,Dandume,Dandume B
Katoge Health Clinic,7.593731941,12.08678787,Katsina,Musawa,Dangani
Gobirawa Health Clinic,7.60810843,12.35828001,Katsina,Dutsin-Ma,Kuki
Sabon Gari (Matazu) Health Clinic,7.656504347,12.20070176,Katsina,Matazu,Rinjin Idi
Gwaigwayen Zagamawa Health Clinic,7.24239072,11.5009329,Katsina,Dandume,Mahuta B
Layin Makera Health Clinic,7.60132263,11.69057664,Katsina,Kafur,Masari
Kawari Health Clinic,7.659300315,12.32853125,Katsina,Matazu,Sayaya
Sabon Birni Health Clinic,7.67104954,11.69464693,Katsina,Kafur,Kafur
Sako Health Clinic,7.607716782,12.09989897,Katsina,Musawa,Dangani
