Name,x,y,Admin1,Admin2,Admin3
Nature Hospital,3.347670395,6.531344035,,,
Flowell Pharmacy,5.627235581,6.321157922,,,
Ark Of God Covenant Clinics And Maternity,7.410378863,10.46687875,,,
Makera II Primary Health Center,7.410221954,10.47818384,,,
Santa Maria Hospital,3.23154952,6.548731539,,,
Kidang Dispensary,12.14770506,10.42987055,,,
Hope in God Clinic,8.103405179,6.236989197,,,
"New Day Hospital, Challenge, express road, Ibadan",3.912744947,7.34516992,,,
Maternal And Child Health Care Old Airport,6.537334581,9.624796797,,,
Nigerian Navy Reference Hospital,3.282119889,6.451650827,,,
tikisu primary heath center,13.56001224,10.71562857,,,
Primary Healthcare Clinic,7.440840879,8.942335535,,,
Geo Medical Center,3.342941074,6.572006743,,,
44 Military Hospital Yusuf Dantsoho Hospital And Nursing Home YB32 Kabala Road,7.396958431,10.50803733,,,
Mekwandira Health Post,8.63017963,10.80883844,,,
Pathfinders Hospital and Maternity,8.861228719,9.939876057,,,
Solvicaj Laboratory,3.245252926,6.531633127,,,
Bari Primary Health Centre,7.751198781,11.56831975,,,
Tower Of Glory Hospital,3.171111221,6.496421925,,,
PHC Tungar Ruwa,4.8747892,9.206921959,,,
Jeki Kanakuri Dispensary,11.99963413,10.06704026,,,
Attakwanyo Primary Health Care Centre,5.164824088,13.40435519,,,
Albishir Clinic,8.84905325,9.964654975,,,
PHC Komagumbi,4.707029263,10.63830837,,,
Gudumbali Maternity,13.17609409,12.94524256,,,
Ba Umshe Health Post,12.69559017,9.366364533,,,
Al Afrah Health Care Centre,8.901660254,9.915038634,,,
"O.r.t Unit, Ept",6.545708438,9.613729583,,,
Pemi Dispensary,12.94810817,10.77554962,,,
202. Clinic,13.19390865,11.79632562,,,
Glory Of God Health Care Centre,3.259801228,6.515554876,,,
Femola Hospital,3.118443448,6.494343297,,,
Sick Bay,7.652130637,11.15457048,,,
KML Muslim Hospital,4.176462252,7.65390584,,,
Kujama Gari Primary Health Center,7.637922724,10.45794448,,,
Irewe Primary Care Health Center Osulu Kingdom,3.144908721,6.418177278,,,
PHC Rfin Hinta,5.426615735,11.48984996,,,
Pills & potions pharmacy,8.891852589,9.901517535,,,
PHC Korso,5.371625085,11.11649996,,,
Badikko Family Health,7.408418169,10.53571647,,,
Omoda Hospital,4.535211396,8.504050931,,,
PHC Isgogo,5.17551135,11.52616766,,,
Town Dispensary,12.84433802,10.8695551,,,
Dispensary,4.272226418,12.03458038,,,
Ilasa Health Centre,3.337536926,6.520143717,,,
Grace Hill Medical Center,5.765702861,5.564208698,,,
MDGs Clinic Lagbe,7.016656061,9.781553892,,,
Tuberculosis and Leprosy center,3.228468249,7.55567664,,,
New Bethsaida Hospital Maternity,3.350674469,6.536301847,,,
Goodness Medical Center,3.105370362,6.460731195,,,
Matcom Medical Diagnostic Service S,3.256217797,6.539784779,,,
Pharmacy Angaz,8.875154162,9.921767291,,,
PHC Mago,4.426769434,10.87219808,,,
Shadalafiya Primary Health Care,7.442456239,8.944190617,,,
Briyel Fsp Clinic,11.60989164,10.34695794,,,
PHC Tunga,4.065451321,12.22887508,,,
PHC Kampani Dorowa,6.706240659,9.40894326,,,
PHC Ward Model,7.312118064,9.61039149,,,
Nigerian Army Reference Hospital,7.422117551,10.53503879,,,
Healing Land Hospital And Maternity,3.140226925,6.460177486,,,
"Oke Ado Hospital, SW7/217, Ibukun Olu Street, Oke Ado, Ibadan",3.879719997,7.378137957,,,
Yerwa Dispensary,12.86987299,11.27307123,,,
MHT2(Jajeri Kantudu),13.13279393,11.87880296,,,
Able God Hospital,3.335241039,6.50803589,,,
Baale Health Clinic,13.06740394,11.20637216,,,
PHC,6.931310266,9.596345684,,,
"Kunle Ara Pharmacy, Harboni Compound 2, Queen Elizabeth Road, Opp UCH, Ibadan",3.89900793,7.400366932,,,
Harmony Hospital Barnawa Goodnews Academy No8 Damishi Village Off Kachia Road By 1st Baptist Church Maraban Damishi,7.570564325,10.44353724,,,
General Hospital Bakura,5.868879898,12.71509679,,,
Ajajari camp,13.18225177,11.79380619,,,
family support,11.95594882,11.76349496,,,
PHC,6.997483044,9.281791381,,,
Badafi Health Post,8.169150732,11.37354125,,,
Jakana Model Health Centre,12.76892604,11.84247026,,,
Health Clinic & Maternity,11.69250485,10.09869376,,,
Ojo Bala Ologunebi Trado And Maternity Clinic,3.244398643,6.495323979,,,
Yanmamman Health Post,8.041386891,12.2622436,,,
PHC Maidahini,4.044966955,12.12955179,,,
Governor One Hospital No3 Dokaji Street Romi,7.419922163,10.43876283,,,
Gongulong Camp IDP Camp,13.18829294,11.92333903,,,
jamtari hetath center,13.16559257,9.560815131,,,
Lafiya clinic and maternity,8.895105187,9.907992136,,,
Epsilon Specialist Hospital,7.424633463,10.48395067,,,
"Diadem Pharmacy, Ojoo",3.912507991,7.466474918,,,
Doro Duguri Health Clinic,13.80407709,13.27071178,,,
Kara Primary Health Centre,7.959113231,11.84328758,,,
Maina Baba Dispensary,11.58038659,10.34081945,,,
"Oluyoro Catholic Hospital, Oke Ofa, Ibadan",3.919488188,7.38792123,,,
Nasara Clinic Sabon Birni,6.31939504,13.56049454,,,
Young People's home,8.88174502,9.938877773,,,
Trisa Clinics,7.510796243,6.440261749,,,
Primary Health Care Centre Wauru,5.49121808,13.76977834,,,
PHC Centre,5.946492299,11.18161595,,,
G/Jarma,10.89775844,11.45365598,,,
Adeleye Clinic,4.042969632,7.452088052,,,
Bidemi Medicine Store,3.892646233,7.383329372,,,
gang alada clinic,12.0395014,8.702912422,,,
Fend Clinic,3.237276037,6.585800254,,,
Gamadadi Health Centre,11.55468533,10.32176277,,,
Community Islamiya,12.84930413,10.86187736,,,
Mijigite Health Clinic,13.94101182,11.92774556,,,
Havilah Pharmacy,4.534977541,7.764235742,,,
Jewu Primary Health Clinic,12.85447669,11.76718409,,,
Abulam Dispensary,12.47087319,11.19116797,,,
Rauda Street,13.18343244,11.80601996,,,
PHC Lolo,3.616784472,11.63895162,,,
PHC Borsi,5.235410442,11.46607143,,,
Adis Bunm Trado Medical Hospital And Maternity Home 14 Nnaema Uzor Street Off Summit Light Road,3.206595589,6.502985793,,,
BHC,5.905711825,9.257746886,,,
Primary health care tudu wada,8.868211096,9.905399529,,,
Sogoma Dispensary,14.00170895,11.95428468,,,
Kubo Comprehensive Health Center,12.0306517,10.10784143,,,
Jauro Baba Wuro Dispensary,11.87214505,10.25984675,,,
General Hospital Sabon Tasha Off Nnpc Rido Roadno 1 Market Road Along Abuja Express Way Rido Behind Nnpc Rido,7.496779521,10.39793676,,,
Goodhope Clinic and Maternity,3.344255943,6.54448535,,,
Maraku Health Post,8.128883483,11.67712549,,,
Canvalescent And Health Care Center,3.34470119,6.534046193,,,
Bida Dispensary,13.45451099,12.34721556,,,
Masanawa Health Post,8.242561116,11.84689356,,,
Daula Hospital Gusau,6.683726867,12.17181242,,,
Njaba Dispensary,12.95208739,11.13769528,,,
